client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,predicted_cluster_id,predicted_cluster_name
C0675,Individual,Ramiro,Madden,1975-01-01,Male,Belgium,Paris,Investment,3,No,Website,C1,Global Investor
C0676,Individual,Emely,Ewing,1975-01-01,Female,Mexico,Ontario,Investment,3.7,Yes,Agency,C1,Global Investor
C0677,Individual,Hazel,Walter,1975-01-01,Male,Russia,Quebec,Investment,4.4,No,Client,C1,Global Investor
C0678,Individual,Cedric,Franco,1975-01-01,Female,Denmark,Brussels,Investment,3,Yes,Direct,C1,Global Investor
C0679,Individual,Dayton,Mora,1975-01-01,Male,Australia,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C0680,Individual,Piotr,Kennedy,1975-01-01,Female,USA,California,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C0681,Individual,Memphis,Palmer,1975-01-01,Male,USA,Nevada,Investment,3,No,Agency,C1,Global Investor
C0682,Individual,Arabella,Vega,1975-01-01,Female,USA,Arizona,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C0683,Individual,Sincere,Glass,1975-01-01,Male,USA,Colorado,Personal Use,4.4,No,Direct,C4,Luxury Investor
C0684,Corporate,Vertex,Co,1975-01-01,Other,USA,Oregon,Investment,3,Yes,Corporate,C3,Corporate Buyer
C0685,Individual,Valentina,Marquez,1975-01-01,Male,USA,Washington,Personal Use,3.7,No,Website,C1,Global Investor
C0686,Individual,Case,Brown,1975-01-01,Female,USA,Texas,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C0687,Individual,Van,Ramirez,1975-01-01,Male,USA,Virginia,Investment,3,No,Client,C1,Global Investor
C0688,Individual,Emmy,Holland,1975-01-01,Female,UK,Georgia,Investment,3.7,Yes,Direct,C1,Global Investor
C0689,Individual,Colin,Cardenas,1975-01-01,Male,Canada,New York,Investment,4.4,No,Corporate,C1,Global Investor
C0690,Individual,Anya,Williamson,1975-01-01,Female,Germany,Florida,Investment,3,Yes,Website,C1,Global Investor
C0691,Individual,Parker,Rios,1975-01-01,Male,France,Utah,Investment,3.7,No,Agency,C1,Global Investor
C0692,Individual,Ivan,Nielsen,1975-01-01,Female,Belgium,Ohio,Investment,4.4,Yes,Client,C1,Global Investor
C0693,Individual,Larry,Flowers,1975-01-01,Male,Mexico,London,Investment,3,No,Direct,C1,Global Investor
C0694,Individual,Matthew,Hinton,1975-01-01,Female,Russia,Berlin,Investment,3.7,Yes,Corporate,C1,Global Investor
C0695,Individual,Mary,Greer,1975-01-01,Male,Denmark,Paris,Investment,4.4,No,Website,C1,Global Investor
C0696,Individual,Carolyn,Nixon,1975-01-01,Female,Australia,Ontario,Investment,3,Yes,Agency,C1,Global Investor
C0697,Individual,Pamela,Berger,1975-01-01,Male,USA,Quebec,Personal Use,3.7,No,Client,C1,Global Investor
C0698,Individual,Jacob,Fuller,1975-01-01,Female,USA,Brussels,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C0699,Individual,Julie,Costa,1975-01-01,Male,USA,Dubai,Investment,3,No,Corporate,C1,Global Investor
C0700,Individual,Catherine,Lynch,1975-01-01,Female,USA,California,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C0701,Individual,Amber,Shea,1975-01-01,Male,USA,Nevada,Personal Use,4.4,No,Agency,C4,Luxury Investor
C0702,Individual,Brandon,Christensen,1975-01-01,Female,USA,Arizona,Investment,3,Yes,Client,C2,First-Time Buyer
C0703,Individual,Hannah,Cline,1975-01-01,Male,USA,Colorado,Personal Use,3.7,No,Direct,C1,Global Investor
C0704,Individual,Sarah,Owen,1975-01-01,Female,USA,Oregon,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C0705,Individual,Laura,Edwards,1975-01-01,Male,UK,Washington,Investment,3,No,Website,C1,Global Investor
C0706,Individual,Ashley,Merritt,1975-01-01,Female,Canada,Texas,Investment,3.7,Yes,Agency,C1,Global Investor
C0707,Individual,Lawrence,Larsen,1975-01-01,Male,Germany,Virginia,Investment,4.4,No,Client,C1,Global Investor
C0708,Individual,Virginia,Stein,1975-01-01,Female,France,Georgia,Investment,3,Yes,Direct,C1,Global Investor
C0709,Individual,Nicholas,Perry,1975-01-01,Male,Belgium,New York,Investment,3.7,No,Corporate,C1,Global Investor
C0710,Individual,Peter,Mueller,1975-01-01,Female,Mexico,Florida,Investment,4.4,Yes,Website,C1,Global Investor
C0711,Individual,Andrea,Ellis,1975-01-01,Male,Russia,Utah,Investment,3,No,Agency,C1,Global Investor
C0712,Individual,Carol,Forbes,1975-01-01,Female,Denmark,Ohio,Investment,3.7,Yes,Client,C1,Global Investor
C0713,Individual,Cheryl,Grant,1975-01-01,Male,Australia,London,Investment,4.4,No,Direct,C1,Global Investor
C0714,Individual,Jose,Fischer,1975-01-01,Female,USA,Berlin,Investment,3,Yes,Corporate,C2,First-Time Buyer
C0715,Individual,Anna,Howard,1975-01-01,Male,USA,Paris,Personal Use,3.7,No,Website,C1,Global Investor
C0716,Individual,Karen,Huang,1975-01-01,Female,USA,Ontario,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C0717,Individual,Margaret,Meyer,1975-01-01,Male,USA,Quebec,Investment,3,No,Client,C1,Global Investor
C0718,Individual,Sharon,Dorsey,1975-01-01,Female,USA,Brussels,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C0719,Individual,Jonathan,Mack,1975-01-01,Male,USA,Dubai,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C0720,Individual,Sean,Petrova,1975-01-01,Female,USA,California,Investment,3,Yes,Website,C2,First-Time Buyer
C0721,Individual,Alexander,Hanson,1975-01-01,Male,USA,Nevada,Personal Use,3.7,No,Agency,C1,Global Investor
C0722,Corporate,Corvus,Co,1975-01-01,Other,UK,Arizona,Investment,4.4,No,Client,C3,Corporate Buyer
C0723,Individual,Christine,Miller,1975-01-01,Male,Canada,Colorado,Investment,3,No,Direct,C1,Global Investor
C0724,Individual,Joyce,Anderson,1975-01-01,Female,Germany,Oregon,Investment,3.7,Yes,Corporate,C1,Global Investor
C0725,Individual,Kelly,Hurley,1975-01-01,Male,France,Washington,Investment,4.4,No,Website,C1,Global Investor
C0726,Individual,Nancy,Stewart,1975-01-01,Female,Belgium,Texas,Investment,3,Yes,Agency,C1,Global Investor
C0727,Individual,Kyle,Ali,1975-01-01,Male,Mexico,Virginia,Investment,3.7,No,Client,C1,Global Investor
C0728,Individual,Mark,Bennett,1975-01-01,Female,Russia,Georgia,Investment,4.4,Yes,Direct,C1,Global Investor
C0729,Individual,Janice,Benitez,1975-01-01,Male,Denmark,New York,Investment,3,No,Corporate,C1,Global Investor
C0730,Individual,Amy,Strong,1975-01-01,Female,Australia,Florida,Investment,3.7,Yes,Website,C1,Global Investor
C0731,Individual,Jason,Roman,1975-01-01,Male,USA,Utah,Personal Use,4.4,No,Agency,C4,Luxury Investor
C0732,Individual,Lauren,Blake,1975-01-01,Female,USA,Ohio,Investment,3,Yes,Client,C2,First-Time Buyer
C0733,Individual,Albert,Shannon,1975-01-01,Male,USA,London,Personal Use,3.7,No,Direct,C1,Global Investor
C0734,Individual,Deborah,Glover,1975-01-01,Female,USA,Berlin,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C0735,Individual,Shirley,Bray,1975-01-01,Male,USA,Paris,Investment,3,No,Website,C1,Global Investor
C0736,Individual,William,Collier,1975-01-01,Female,USA,Ontario,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C0737,Individual,Walter,Simon,1975-01-01,Male,USA,Quebec,Personal Use,4.4,No,Client,C4,Luxury Investor
C0738,Individual,Christopher,Steward,1975-01-01,Female,USA,Brussels,Investment,3,Yes,Direct,C2,First-Time Buyer
C0739,Individual,Patrick,Bailey,1975-01-01,Male,UK,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C0740,Individual,Nathan,Choi,1975-01-01,Female,Canada,California,Investment,4.4,Yes,Website,C1,Global Investor
C0741,Individual,Evelyn,Gallagher,1975-01-01,Male,Germany,Nevada,Investment,3,No,Agency,C1,Global Investor
C0742,Individual,Julia,Michael,1975-01-01,Female,France,Arizona,Investment,3.7,Yes,Client,C1,Global Investor
C0743,Individual,Ronald,Chen,1975-01-01,Male,Belgium,Colorado,Investment,4.4,No,Direct,C1,Global Investor
C0744,Individual,Megan,Hogan,1975-01-01,Female,Mexico,Oregon,Investment,3,Yes,Corporate,C1,Global Investor
C0745,Individual,Kenneth,Fisher,1975-01-01,Male,Russia,Washington,Investment,3.7,No,Website,C1,Global Investor
C0746,Individual,Gerald,Turner,1975-01-01,Female,Denmark,Texas,Investment,4.4,Yes,Agency,C1,Global Investor
C0747,Individual,Stephen,Juarez,1975-01-01,Male,Australia,Virginia,Investment,3,No,Client,C1,Global Investor
C0748,Individual,Elizabeth,Shaffer,1975-01-01,Female,USA,Georgia,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C0749,Individual,Betty,Leonard,1975-01-01,Male,USA,New York,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C0750,Individual,Sara,Pugh,1975-01-01,Female,USA,Florida,Investment,3,Yes,Website,C2,First-Time Buyer
C0751,Individual,Anthony,Crane,1975-01-01,Male,USA,Utah,Personal Use,3.7,No,Agency,C1,Global Investor
C0752,Individual,Emma,Irwin,1975-01-01,Female,USA,Ohio,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C0753,Individual,Rebecca,Stout,1975-01-01,Male,USA,London,Investment,3,No,Direct,C1,Global Investor
C0754,Individual,Billy,Simmons,1975-01-01,Female,USA,Berlin,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C0755,Individual,Melissa,Villarreal,1975-01-01,Male,USA,Paris,Personal Use,4.4,No,Website,C4,Luxury Investor
C0756,Individual,Aaron,Melton,1975-01-01,Female,UK,Ontario,Investment,3,Yes,Agency,C1,Global Investor
C0757,Individual,Judy,Fritz,1975-01-01,Male,Canada,Quebec,Investment,3.7,No,Client,C1,Global Investor
C0758,Individual,Danielle,Morrison,1975-01-01,Female,Germany,Brussels,Investment,4.4,Yes,Direct,C1,Global Investor
C0759,Individual,David,Wyatt,1975-01-01,Male,France,Dubai,Investment,3,No,Corporate,C1,Global Investor
C0760,Corporate,Harmon,Co,1975-01-01,Other,Belgium,California,Investment,3.7,No,Website,C3,Corporate Buyer
C0761,Individual,Raymond,Cross,1975-01-01,Male,Mexico,Nevada,Investment,4.4,No,Agency,C1,Global Investor
C0762,Individual,Gloria,Mercer,1975-01-01,Female,Russia,Arizona,Investment,3,Yes,Client,C1,Global Investor
C0763,Individual,Jordan,Cameron,1975-01-01,Male,Denmark,Colorado,Investment,3.7,No,Direct,C1,Global Investor
C0764,Individual,Heather,Lozano,1975-01-01,Female,Australia,Oregon,Investment,4.4,Yes,Corporate,C1,Global Investor
C0765,Individual,Katherine,Oneill,1975-01-01,Male,USA,Washington,Investment,3,No,Website,C1,Global Investor
C0766,Individual,Emily,Watts,1975-01-01,Female,USA,Texas,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C0767,Individual,Susan,Ayers,1975-01-01,Male,USA,Virginia,Personal Use,4.4,No,Client,C4,Luxury Investor
C0768,Individual,Noah,Goodwin,1975-01-01,Female,USA,Georgia,Investment,3,Yes,Direct,C2,First-Time Buyer
C0769,Individual,Joan,Hatfield,1975-01-01,Male,USA,New York,Personal Use,3.7,No,Corporate,C1,Global Investor
C0770,Individual,Ryan,Aleksandrov,1975-01-01,Female,USA,Florida,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C0771,Individual,James,Mcconnell,1975-01-01,Male,USA,Utah,Investment,3,No,Agency,C1,Global Investor
C0772,Individual,Ruth,Ferrell,1975-01-01,Female,USA,Ohio,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C0773,Individual,Roger,Hansen,1975-01-01,Male,UK,London,Investment,4.4,No,Direct,C1,Global Investor
C0774,Individual,Zachary,Carrillo,1975-01-01,Female,Canada,Berlin,Investment,3,Yes,Corporate,C1,Global Investor
C0775,Individual,Lisa,Simpson,1975-01-01,Male,Germany,Paris,Investment,3.7,No,Website,C1,Global Investor
C0776,Individual,Maria,Sanchez,1975-01-01,Female,France,Ontario,Investment,4.4,Yes,Agency,C1,Global Investor
C0777,Individual,Samuel,Charles,1975-01-01,Male,Belgium,Quebec,Investment,3,No,Client,C1,Global Investor
C0778,Individual,Edward,Singh,1975-01-01,Female,Mexico,Brussels,Investment,3.7,Yes,Direct,C1,Global Investor
C0779,Individual,Justin,Campos,1975-01-01,Male,Russia,Dubai,Investment,4.4,No,Corporate,C1,Global Investor
C0780,Individual,Jesse,Stephenson,1975-01-01,Female,Denmark,California,Investment,3,Yes,Website,C1,Global Investor
C0781,Individual,Samantha,Poole,1975-01-01,Male,Australia,Nevada,Investment,3.7,No,Agency,C1,Global Investor
C0782,Individual,Daniel,Bright,1975-01-01,Female,USA,Arizona,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C0783,Individual,Diane,Hall,1975-01-01,Male,USA,Colorado,Investment,3,No,Direct,C1,Global Investor
C0784,Individual,Charles,Weaver,1975-01-01,Female,USA,Oregon,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C0785,Individual,Keith,Green,1975-01-01,Male,USA,Washington,Personal Use,4.4,No,Website,C4,Luxury Investor
C0786,Individual,Joshua,Sanders,1975-01-01,Female,USA,Texas,Investment,3,Yes,Agency,C2,First-Time Buyer
C0787,Individual,Stephanie,Carter,1975-01-01,Male,USA,Virginia,Personal Use,3.7,No,Client,C1,Global Investor
C0788,Individual,Richard,Wilson,1975-01-01,Female,USA,Georgia,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C0789,Individual,Judith,Harris,1975-01-01,Male,USA,New York,Investment,3,No,Corporate,C1,Global Investor
C0790,Individual,Kimberly,Alexander,1975-01-01,Female,UK,Florida,Investment,3.7,Yes,Website,C1,Global Investor
C0791,Individual,George,Williams,1975-01-01,Male,Canada,Utah,Investment,4.4,No,Agency,C1,Global Investor
C0792,Individual,Teresa,Chavez,1975-01-01,Female,Germany,Ohio,Investment,3,Yes,Client,C1,Global Investor
C0793,Individual,Madison,Peterson,1975-01-01,Male,France,London,Investment,3.7,No,Direct,C1,Global Investor
C0794,Individual,Douglas,Kim,1975-01-01,Female,Belgium,Berlin,Investment,4.4,Yes,Corporate,C1,Global Investor
C0795,Individual,Jessica,Martin,1975-01-01,Male,Mexico,Paris,Investment,3,No,Website,C1,Global Investor
C0796,Individual,Steven,Adams,1975-01-01,Female,Russia,Ontario,Investment,3.7,Yes,Agency,C1,Global Investor
C0797,Individual,Nicole,Johnson,1975-01-01,Male,Denmark,Quebec,Investment,4.4,No,Client,C1,Global Investor
C0798,Corporate,Stratos,Co,1975-01-01,Other,Australia,Brussels,Investment,3,Yes,Direct,C3,Corporate Buyer
C0799,Individual,Brian,Campbell,1975-01-01,Male,USA,Dubai,Personal Use,3.7,No,Corporate,C1,Global Investor
C0800,Individual,Brenda,Brooks,1975-01-01,Female,USA,California,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C0801,Individual,Timothy,Pierce,1975-01-01,Male,USA,Nevada,Investment,3,No,Agency,C1,Global Investor
C0802,Individual,Debra,Roberts,1975-01-01,Female,USA,Arizona,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C0803,Individual,Austin,Gray,1975-01-01,Male,USA,Colorado,Personal Use,4.4,No,Direct,C4,Luxury Investor
C0804,Individual,Austin,James,1975-01-01,Female,USA,Oregon,Investment,3,Yes,Corporate,C2,First-Time Buyer
C0805,Individual,Austin,Price,1975-01-01,Male,USA,Washington,Personal Use,3.7,No,Website,C1,Global Investor
C0806,Individual,Austin,Evans,1975-01-01,Female,USA,Texas,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C0807,Individual,Kareem,Wood,1975-01-01,Male,UK,Virginia,Investment,3,No,Client,C1,Global Investor
C0808,Individual,Trystan,Foster,1975-01-01,Female,Canada,Georgia,Investment,3.7,Yes,Direct,C1,Global Investor
C0809,Individual,Kale,Phillips,1975-01-01,Male,Germany,New York,Investment,4.4,No,Corporate,C1,Global Investor
C0810,Individual,Russell,Stone,1975-01-01,Female,France,Florida,Investment,3,Yes,Website,C1,Global Investor
C0811,Individual,Marleez,Richardson,1975-01-01,Male,Belgium,Utah,Investment,3.7,No,Agency,C1,Global Investor
C0812,Individual,Yurem,Reyes,1975-01-01,Female,Mexico,Ohio,Investment,4.4,Yes,Client,C1,Global Investor
C0813,Individual,Xavier,Jordan,1975-01-01,Male,Russia,London,Investment,3,No,Direct,C1,Global Investor
C0814,Individual,Kayden,Owens,1975-01-01,Female,Denmark,Berlin,Investment,3.7,Yes,Corporate,C1,Global Investor
C0815,Individual,Joaquin,Rogers,1975-01-01,Male,Australia,Paris,Investment,4.4,No,Website,C1,Global Investor
C0816,Individual,Nicolas,Hughes,1975-01-01,Female,USA,Ontario,Investment,3,Yes,Agency,C2,First-Time Buyer
C0817,Individual,Laci,Allen,1975-01-01,Male,USA,Quebec,Personal Use,3.7,No,Client,C1,Global Investor
C0818,Individual,Kylax,Patterson,1975-01-01,Female,USA,Brussels,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C0819,Individual,Harley,Baker,1975-01-01,Male,USA,Dubai,Investment,3,No,Corporate,C1,Global Investor
C0820,Individual,Esther,Morales,1975-01-01,Female,USA,California,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C0821,Individual,Jaylynn,Collins,1975-01-01,Male,USA,Nevada,Personal Use,4.4,No,Agency,C4,Luxury Investor
C0822,Individual,Olivia,Montgomery,1975-01-01,Female,USA,Arizona,Investment,3,Yes,Client,C2,First-Time Buyer
C0823,Individual,Antonio,Scott,1975-01-01,Male,USA,Colorado,Personal Use,3.7,No,Direct,C1,Global Investor
C0824,Individual,Luke,Smith,1975-01-01,Female,UK,Oregon,Investment,4.4,Yes,Corporate,C1,Global Investor
C0825,Individual,Anahi,King,1975-01-01,Male,Canada,Washington,Investment,3,No,Website,C1,Global Investor
C0826,Individual,Camille,Jackson,1975-01-01,Female,Germany,Texas,Investment,3.7,Yes,Agency,C1,Global Investor
C0827,Individual,Jesus,Griffin,1975-01-01,Male,France,Virginia,Investment,4.4,No,Client,C1,Global Investor
C0828,Individual,Araceli,Young,1975-01-01,Female,Belgium,Georgia,Investment,3,Yes,Direct,C1,Global Investor
C0829,Individual,Cole,Thomas,1975-01-01,Male,Mexico,New York,Investment,3.7,No,Corporate,C1,Global Investor
C0830,Individual,Alonso,Reed,1975-01-01,Female,Russia,Florida,Investment,4.4,Yes,Website,C1,Global Investor
C0831,Individual,Rodolfo,White,1975-01-01,Male,Denmark,Utah,Investment,3,No,Agency,C1,Global Investor
C0832,Individual,Joseph,Watson,1975-01-01,Female,Australia,Ohio,Investment,3.7,Yes,Client,C1,Global Investor
C0833,Individual,Grant,Peterson,1975-01-01,Male,USA,London,Personal Use,4.4,No,Direct,C4,Luxury Investor
C0834,Individual,Ava,Walker,1975-01-01,Female,USA,Berlin,Investment,3,Yes,Corporate,C2,First-Time Buyer
C0835,Individual,Kyla,Ward,1975-01-01,Male,USA,Paris,Personal Use,3.7,No,Website,C1,Global Investor
C0836,Corporate,Zynex,Co,1975-01-01,Other,USA,Ontario,Investment,4.4,No,Agency,C3,Corporate Buyer
C0837,Individual,Skylar,Oconnor,1975-01-01,Male,USA,Quebec,Investment,3,No,Client,C1,Global Investor
C0838,Individual,Rodrigo,Gay,1975-01-01,Female,USA,Brussels,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C0839,Individual,Lydia,Gross,1975-01-01,Male,USA,Dubai,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C0840,Individual,Lauryn,Co,1975-01-01,Female,USA,California,Investment,3,Yes,Website,C2,First-Time Buyer
C0841,Individual,Diego,Wright,1975-01-01,Male,UK,Nevada,Investment,3.7,No,Agency,C1,Global Investor
C0842,Individual,Victor,Faulkner,1975-01-01,Female,Canada,Arizona,Investment,4.4,Yes,Client,C1,Global Investor
C0843,Individual,Scarlet,Olsen,1975-01-01,Male,Germany,Colorado,Investment,3,No,Direct,C1,Global Investor
C0844,Individual,Janelle,Mullins,1975-01-01,Female,France,Oregon,Investment,3.7,Yes,Corporate,C1,Global Investor
C0845,Individual,Aleksandra,Navarro,1975-01-01,Male,Belgium,Washington,Investment,4.4,No,Website,C1,Global Investor
C0846,Individual,Conner,Guerra,1975-01-01,Female,Mexico,Texas,Investment,3,Yes,Agency,C1,Global Investor
C0847,Individual,Zain,Lucero,1975-01-01,Male,Russia,Virginia,Investment,3.7,No,Client,C1,Global Investor
C0848,Individual,Maia,Hickman,1975-01-01,Female,Denmark,Georgia,Investment,4.4,Yes,Direct,C1,Global Investor
C0849,Individual,Jordyn,Oconnell,1975-01-01,Male,Australia,New York,Investment,3,No,Corporate,C1,Global Investor
C0850,Individual,Diana,Porter,1975-01-01,Female,USA,Florida,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C0851,Individual,Kevin,Lynn,1975-01-01,Male,USA,Utah,Personal Use,4.4,No,Agency,C4,Luxury Investor
C0852,Individual,Brisa,Curry,1975-01-01,Female,USA,Ohio,Investment,3,Yes,Client,C2,First-Time Buyer
C0853,Individual,Mason,Sharp,1975-01-01,Male,USA,London,Personal Use,3.7,No,Direct,C1,Global Investor
C0854,Individual,Derick,Obrien,1975-01-01,Female,USA,Berlin,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C0855,Individual,Jace,Nelson,1975-01-01,Male,USA,Paris,Investment,3,No,Website,C1,Global Investor
C0856,Individual,Jair,Taylor,1975-01-01,Female,USA,Ontario,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C0857,Individual,Matilda,Terrell,1975-01-01,Male,USA,Quebec,Personal Use,4.4,No,Client,C4,Luxury Investor
C0858,Individual,Myla,Gibson,1975-01-01,Female,UK,Brussels,Investment,3,Yes,Direct,C1,Global Investor
C0859,Individual,Miguel,Reeves,1975-01-01,Male,Canada,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C0860,Individual,Mara,Weber,1975-01-01,Female,Germany,California,Investment,4.4,Yes,Website,C1,Global Investor
C0861,Individual,Erik,Phelps,1975-01-01,Male,France,Nevada,Investment,3,No,Agency,C1,Global Investor
C0862,Individual,Henry,Walker,1975-01-01,Female,Belgium,Arizona,Investment,3.7,Yes,Client,C1,Global Investor
C0863,Individual,Oswaldo,Hess,1975-01-01,Male,Mexico,Colorado,Investment,4.4,No,Direct,C1,Global Investor
C0864,Individual,Kassidy,Buchanan,1975-01-01,Female,Russia,Oregon,Investment,3,Yes,Corporate,C1,Global Investor
C0865,Individual,Morgan,Robinson,1975-01-01,Male,Denmark,Washington,Investment,3.7,No,Website,C1,Global Investor
